Name;Version;Vendor
Microsoft Visual C++ 2005 Redistributable;8.0.61001;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable (x64);8.0.56336;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable (x64);8.0.61000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.21022;9.0.21022;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.60610;11.0.60610.1;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.60610;11.0.60610.1;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501;12.0.30501.0;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501;12.0.30501.0;Microsoft Corporation
Microsoft Visual C++ 2015 Redistributable (x64) - 14.0.23026;14.0.23026.0;Microsoft Corporation
Microsoft Visual C++ 2015 Redistributable (x86) - 14.0.23026;14.0.23026.0;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x64);10.0.50903;Microsoft Corporation
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
MyFreeCodec;;
NVIDIA Controlador de 3D Vision 377.11;377.11;NVIDIA Corporation
NVIDIA Controlador de audio HD 1.3.34.17;1.3.34.17;NVIDIA Corporation
NVIDIA Controlador de gráficos 377.11;377.11;NVIDIA Corporation
NVIDIA Controlador de la controladora 3D Vision 369.04;369.04;NVIDIA Corporation
NVIDIA Display Control Panel;6.14.12.5929;NVIDIA Corporation
NVIDIA nView 148.47;148.47;NVIDIA Corporation
NVIDIA WMI 2.29.0;2.29.0;NVIDIA Corporation
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x64) - ESN;10.0.50903;Microsoft Corporation
PrimoPDF -- brought to you by Nitro PDF Software;5;Nitro PDF Software
Realtek High Definition Audio Driver;6.0.1.7541;Realtek Semiconductor Corp.
Samsung USB Driver for Mobile Phones;1.5.61.0;Samsung Electronics Co., Ltd.
Sentinel Protection Installer 7.6.3;7.6.3;SafeNet, Inc.
Smart Switch;4.1.17022.20;Samsung Electronics Co., Ltd.
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
TomTom MyDrive Connect 4.1.4.3089;4.1.4.3089;TomTom
VirtualCloneDrive;;Elaborate Bytes
Visual Studio C++ 10.0 Runtime;10.0.0;TomTom International B.V.
Vulkan Run Time Libraries 1.0.26.0;1.0.26.0;LunarG, Inc.
Winamp;5.63;Nullsoft, Inc
Windows Live Essentials;15.4.3508.1109;Microsoft Corporation
WinRAR 5.01 (64-bit);5.01.0;win.rar GmbH
