Name;Version;Vendor
Microsoft Office Professional Plus 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.59193;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.61001;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.21022;9.0.21022;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x86);10.0.50903;Microsoft Corporation
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
Navision Hierarchy;1.0.0;IRIS
PACTware 4.0;4.0.06;PACTware Consortium
Paquete de idioma de Microsoft .NET Framework 3.5 SP1 - esn;3.5;Microsoft Corporation
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x86) - ESN;10.0.50903;Microsoft Corporation
Paquete redistribuible del Microsoft Visor de informes 2005;;Microsoft Corporation
PrimoPDF -- brought to you by Nitro PDF Software;5;Nitro PDF Software
Realtek High Definition Audio Driver;5.10.0.5408;Realtek Semiconductor Corp.
Softonic Assistant;0.2.3;Softonic International S.A.
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
Spotify;0.9.15.27.g87efe634;Spotify AB
Windows Genuine Advantage Validation Tool (KB892130);;Microsoft Corporation
Windows Internet Explorer 8;20090308.140743;Microsoft Corporation
32 bit Windows Card Reader Driver;1.1.0.0;TEAC
Accord ActiveX Chemistry Control 4.0 Runtime;4.0;
Actualización de Windows XP (KB943729);;Microsoft Corporation
Adobe Flash Player 19 NPAPI;19.0.0.245;Adobe Systems Incorporated
Adobe Flash Player 22 ActiveX;22.0.0.209;Adobe Systems Incorporated
Adobe Reader 8.3.1 - Español;8.3.1;Adobe Systems Incorporated
Adobe Shockwave Player 11.5;11.5.9.620;Adobe Systems, Inc.
Adobe SVG Viewer 3.0;3.0;
AdventNetRemoteControl;;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
AMS Machinery Manager Client;V5.20;Computational Systems, Inc.
Aspen Process Data;11.3.0.0;AspenTech
Aspen Process Explorer;11.3;AspenTech
Aspen SQLplus;11.3.0.0;AspenTech
aspenONE Diagnostics;1.2.0.64;AspenTech
ATI - Utilidad de desinstalación de software;6.14.10.1018;
ATI Display Driver;8.42-070914a-053349C-Dell;
aTube Catcher 1.0;1.0;DsNET Corp
AutoCAD LT 2012 - Spanish;18.2.51.0;Autodesk
Autodesk DWG TrueView 2014;19.1.18.0;Autodesk
Autodesk Material Library 2012;2.5.0.8;Autodesk
Autodesk Material Library Base Resolution Image Library 2012;2.5.0.8;Autodesk
CardWorks Business Card Software;1.14;NCH Software
Compressor WinRAR;;
Configurador AEAT;2.8;AEAT
CutePDF Writer 2.3;2.3;
DameWare Mini Remote Control;4.9.2.2;DameWare Development
Dell Resource CD;1.10.0000;Nombre de su organización
Digital Line Detect;1.21;BVRP Software, Inc
DWG TrueView 2008;17.1.65.0;
File Type Assistant;;Trusted Software
Final Media Player 2011;;Bitberry Software
FLIR Device Drivers;1.4.0.0;FLIR Systems
FLIR QuickReport 1.2 SP1;3.02.0125;FLIR Systems
Freeze.com NetAssistant;3.8.3;Freeze.com
Google Chrome;49.0.2623.112;Google Inc.
Google Earth;7.1.5.1557;Google
Google Talk Plugin;5.41.2.0;Google
Google Toolbar for Internet Explorer;7.5.6904.2028;Google Inc.
Hardcopy;;
Herramienta de diagnóstico del módem;1.0.17.2;
High Definition Audio Driver Package - KB888111;20040219.000000;Microsoft Corporation
Instalable DNIe;11.5.0;Cuerpo Nacional de Policía
Intel(R) Graphics Media Accelerator Driver;;
Intel(R) Integrated Performance Primitives Run-Time Installer 5.1 for Windows* on IA-32 Intel(R) Architecture;5.1.1.3;Intel Corporation
Intel(R) PRO Network Connections 12.1.12.0;12.1.12.0;Intel
IVA 2016 1.00;1.00;AEAT
Java 8 Update 45;8.0.450;Oracle Corporation
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
Lernout & Hauspie TruVoice American English TTS Engine;;
LiveUpdate 2.0 (Symantec Corporation);2.0.39.0;Symantec Corporation
Lotus Notes 6.5 es;6.50.3261;IBM
MagCheck 2.3.0;2.3.0;
ManageEngine AssetExplorer Agent;1.0.3;ZOHO Corp
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
McAfee Agent;5.0.2.132;McAfee, Inc.
McAfee Security Scan Plus;3.8.150.1;McAfee, Inc.
Media Player;;
Microsoft .NET Framework 1.1;1.1;
Microsoft .NET Framework 1.1 Spanish Language Pack;1.1.4322;Microsoft
Microsoft .NET Framework 2.0 Service Pack 2;2.2.30729;Microsoft Corporation
Microsoft .NET Framework 3.0 Service Pack 2;3.2.30729;Microsoft Corporation
Microsoft .NET Framework 3.5 SP1;3.5;Microsoft Corporation
Microsoft .NET Framework 4 Client Profile;4.0.30319;Microsoft Corporation
Microsoft .NET Framework 4 Extended;4.0.30319;Microsoft Corporation
Microsoft Compression Client Pack 1.0 for Windows XP;1;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Office ScreenTip Language 2010 - Català;14.0.4763.1020;Microsoft Corporation
Microsoft Office Visio Professional 2003;11.0.8173.0;Microsoft Corporation
Microsoft Silverlight;5.1.30514.0;Microsoft Corporation
Microsoft User-Mode Driver Framework Feature Pack 1.0;1.0;Microsoft Corporation
Microsoft Visual C++ 2005 ATL Update kb973923 - x86 8.0.50727.4053;8.0.50727.4053;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.56336;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.61001;Microsoft Corporation
Microsoft Visual C++ 2008 ATL Update kb973924 - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.21022;9.0.21022;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x86);10.0.50903;Microsoft Corporation
MSXML 4.0 SP2 (KB936181);4.20.9848.0;Microsoft Corporation
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
MSXML 6.0 Parser (KB933579);6.10.1200.0;Microsoft Corporation
MyFreeCodec;;
Navision Hierarchy;1.0.0;IRIS
Nero 8 Lite 8.3.6.0;8.3.6.0;Updatepack.nl
OMNITREND;2.54.001;PRUFTECHNIK
OMNITREND JavaVM;1.60.06;PRUFTECHNIK
OMNITREND Web-Single;2.80.064;PRUFTECHNIK
Paquete de compatibilidad para 2007 Office system;12.0.6612.1000;Microsoft Corporation
Paquete de idioma de Microsoft .NET Framework 2.0 - ESN;2.0;Microsoft Corporation
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x86) - ESN;10.0.50903;Microsoft Corporation
Paquete de idioma para español de Microsoft .NET Framework 3.0;3.0;Microsoft Corporation
Paquete de proveedor base de servicios de cifrado para tarjetas inteligentes de Microsoft;;Microsoft Corporation
Paquete redistribuible del Microsoft Visor de informes 2005;;Microsoft Corporation
PowerDVD;7.0;Dell
Proveedor OLEDB de Microsoft SQL Server 2005 Analysis Services 9.0;9.00.3042.00;Microsoft Corporation
PRUFTECHNIK ALIGNMENT CENTER 1.8;1.8.0.41;PRÜFTECHNIK Alignment Systems
PRUFTECHNIK ALIGNMENT REPORTER1.7;1.7.1.74;PRÜFTECHNIK Alignment Systems
Realtek High Definition Audio Driver;5.10.0.5408;Realtek Semiconductor Corp.
Renta 2014 1.00;1.00;AEAT
Renta 2015 1.01;1.01;AEAT
Reproductor de Windows Media 11;;
RewardsArcadeSuite;;215 Apps
Roxio Express Labeler;2.1.0;Roxio
Roxio Update Manager;3.0.0;Roxio
Samsung Kies;2.5.1.12123_2;Samsung Electronics Co., Ltd.
Samsung USB Driver for Mobile Phones;1.5.59.0;Samsung Electronics Co., Ltd.
Security Update for Windows Search 4 - KB963093;;Microsoft Corporation
Servicio de contenidos de Autodesk;2.0.90;Autodesk
Smart Switch;4.1.16021.15;Samsung Electronics Co., Ltd.
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
TeamViewer 6;6.0.10511;TeamViewer GmbH
TomTom HOME;2.9.8;Nombre de su organización
TomTom HOME Visual Studio Merge Modules;1.0.2;TomTom International B.V.
WebEx;;Cisco WebEx LLC
Windows Genuine Advantage Validation Tool (KB892130);;Microsoft Corporation
Windows Internet Explorer 8;20090308.140743;Microsoft Corporation
Windows Media Format 11 runtime;;
Windows XP Service Pack 3;20080414.031514;Microsoft Corporation
XP Codec Pack;;
