Name;Version;Vendor
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
MSXML 6.0 Parser (KB933579);6.10.1200.0;Microsoft Corporation
Navision Hierarchy;1.0.0;IRIS
Nokia Connectivity Cable Driver;7.1.172.0;Nokia
OCR Software by I.R.I.S. 14.5;14.5;HP
OMCI;7.5.0.630;Dell Inc.
OMNITREND;2.54.001;PRUFTECHNIK
OMNITREND JavaVM;1.60.06;PRUFTECHNIK
OMNITREND Web-Single;2.80.064;PRUFTECHNIK
Paquete de compatibilidad para 2007 Office system;12.0.6612.1000;Microsoft Corporation
Paquete de controladores de Windows - Nokia pccsmcfd LegacyDriver  (05/31/2012 7.1.2.0);05/31/2012 7.1.2.0;Nokia
Paquete de idioma de Microsoft .NET Framework 2.0 - ESN;2.0;Microsoft Corporation
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x86) - ESN;10.0.50903;Microsoft Corporation
Paquete de proveedor base de servicios de cifrado para tarjetas inteligentes de Microsoft;;Microsoft Corporation
Paquete redistribuible del Microsoft Visor de informes 2005;;Microsoft Corporation
PC Connectivity Solution;12.0.109.0;Nokia
PowerDVD 5.7;5.7;
ProsonicFlow92;;
Proveedor OLEDB de Microsoft SQL Server 2005 Analysis Services 9.0;9.00.3042.00;Microsoft Corporation
PRUFTECHNIK ALIGNMENT CENTER 2.0;2.0.0.48;PRÜFTECHNIK Alignment Systems
QuickTime;7.71.80.42;Apple Inc.
Reproductor de Windows Media 11;;
Roxio Creator Copy;3.3.0;Roxio
Roxio Creator Data;3.3.0;Roxio
Software Operation Panel;;
SP2 con compatibilidad hacia atrás con cliente de Windows Rights Management;5.2.70;Microsoft
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
TeamViewer 7;7.0.14563;TeamViewer
VscUpdateTool;;
Whoislive;1.5;ActiveLabs, http://www.whoislive.com
Windows Genuine Advantage Validation Tool (KB892130);;Microsoft Corporation
Windows Internet Explorer 8;20090308.140743;Microsoft Corporation
Windows Media Format 11 runtime;;
Windows XP Service Pack 3;20080414.031514;Microsoft Corporation
WinZip;8.1  (4331);WinZip Computing, Inc.
