Name;Version;Vendor
Java 8 Update 31 (64-bit);8.0.310;Oracle Corporation
Java SE Development Kit 7 Update 45;1.7.0.450;Oracle
Kaspersky Endpoint Security 10 para Windows;10.2.4.674;Kaspersky Lab
KX-SYNTH-X16 Ver 5.0e;5.0;KX77FREE
Malwarebytes Anti-Malware versión 2.2.0.1024;2.2.0.1024;Malwarebytes
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
McAfee Agent;5.0.1.516;McAfee, Inc.
Medieval CUE Splitter;1.2.0;Medieval Software
MEGAsync;;Mega Limited
MH Thump version 2.0.2;2.0.2;Metric Halo
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.5 Multi-Targeting Pack;4.5.50709;Microsoft Corporation
Microsoft .NET Framework 4.5 SDK;4.5.50709;Microsoft Corporation
Microsoft .NET Framework 4.6.1;4.6.01055;Microsoft Corporation
Microsoft .NET Framework 4.6.1 (español);4.6.01055;Microsoft Corporation
Microsoft .NET Framework 4.6.1 (Français);4.6.01055;Microsoft Corporation
Microsoft .NET Framework 4.6.1 (Italiano);4.6.01055;Microsoft Corporation
Microsoft .NET Framework 4.6.1 (Português);4.6.01055;Microsoft Corporation
Microsoft ASP.NET MVC 3;3.0.50813.0;Microsoft Corporation
Microsoft ASP.NET MVC 4 Runtime;4.0.40804.0;Microsoft Corporation
Microsoft ASP.NET Web Pages;1.0.20105.0;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Help Viewer 1.1;1.1.40219;Microsoft Corporation
Microsoft Help Viewer 2.0;2.0.50727;Microsoft Corporation
Microsoft ODBC Driver 11 for SQL Server;12.1.4100.1;Microsoft Corporation
Microsoft Office 2010 Primary Interop Assemblies;14.0.4763.1150;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.7015.1000;Microsoft Corporation
Microsoft OneDrive;17.3.4724.0224;Microsoft Corporation
Microsoft Report Viewer 2014 Runtime;12.0.2000.8;Microsoft Corporation
Microsoft Silverlight;5.1.50906.0;Microsoft Corporation
Microsoft Silverlight 4 SDK;4.0.60310.0;Microsoft Corporation
Microsoft Silverlight 5 SDK;5.0.61118.0;Microsoft Corporation
Microsoft SQL Server 2005 Compact Edition [ENU];3.1.0000;Microsoft Corporation
Microsoft SQL Server 2008 R2 Management Objects;10.51.2500.0;Microsoft Corporation
Microsoft SQL Server 2008 Setup Support Files;10.3.5500.0;Microsoft Corporation
Microsoft SQL Server 2012 Command Line Utilities;11.0.2100.60;Microsoft Corporation
Microsoft SQL Server 2012 Data-Tier App Framework;11.0.2316.0;Microsoft Corporation
Microsoft SQL Server 2012 Express LocalDB;11.0.2100.60;Microsoft Corporation
Microsoft SQL Server 2012 Management Objects;11.0.2100.60;Microsoft Corporation
Microsoft SQL Server 2012 Management Objects  (x64);11.0.2100.60;Microsoft Corporation
Microsoft SQL Server 2012 Native Client;11.0.2100.60;Microsoft Corporation
Microsoft SQL Server 2012 T-SQL Language Service;11.0.2100.60;Microsoft Corporation
Microsoft SQL Server 2012 Transact-SQL Compiler Service;11.0.2100.60;Microsoft Corporation
Microsoft SQL Server 2012 Transact-SQL ScriptDom;11.0.2100.60;Microsoft Corporation
Microsoft SQL Server 2014 (64-bit);;Microsoft Corporation
Microsoft SQL Server 2014 Policies;12.0.2000.8;Microsoft Corporation
Microsoft SQL Server 2014 Setup (English);12.1.4100.1;Microsoft Corporation
Microsoft SQL Server 2014 Transact-SQL Compiler Service;12.1.4100.1;Microsoft Corporation
Microsoft SQL Server 2014 Transact-SQL ScriptDom;12.1.4100.1;Microsoft Corporation
Microsoft SQL Server Compact 4.0 SP1 x64 ENU;4.0.8876.1;Microsoft Corporation
Microsoft SQL Server Data Tools - enu (11.1.20627.00);11.1.20627.00;Microsoft Corporation
Microsoft SQL Server Data Tools Build Utilities - enu (11.1.20627.00);11.1.20627.00;Microsoft Corporation
Microsoft SQL Server System CLR Types;10.51.2500.0;Microsoft Corporation
Microsoft SQL Server System CLR Types (x64);10.50.1600.1;Microsoft Corporation
Microsoft System CLR Types for SQL Server 2012;11.0.2100.60;Microsoft Corporation
Microsoft System CLR Types for SQL Server 2012 (x64);11.0.2100.60;Microsoft Corporation
Microsoft System CLR Types for SQL Server 2014;12.1.4100.1;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.61001;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable (x64);8.0.61000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.21022;9.0.21022;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Runtime - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.21005;12.0.21005.1;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.21005;12.0.21005.1;Microsoft Corporation
Microsoft Visual J# 2.0 Redistributable Package - SE (x64);2.0;Microsoft Corporation
Microsoft Visual Studio 2010 Shell (Isolated) - ENU;10.0.40219;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x64);10.0.50903;Microsoft Corporation
Microsoft Visual Studio Professional 2012;11.0.50727.1;Microsoft Corporation
Microsoft Web Deploy 3.5;3.1237.1762;Microsoft Corporation
Microsoft Web Deploy dbSqlPackage Provider - enu;10.3.20225.0;Microsoft Corporation
Microsoft Web Platform Installer 4.0;4.0.1622;Microsoft Corporation
Monkey's Audio;;
Mozilla Firefox 45.0.2 (x86 es-ES);45.0.2;Mozilla
Mozilla Maintenance Service;45.0.2.5941;Mozilla
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
MySQL Connector C++ 1.1.6;1.1.6;Oracle and/or its affiliates
MySQL Connector J;5.1.37;Oracle Corporation
MySQL Connector Net 6.9.8;6.9.8;Oracle
MySQL Connector/C 6.1;6.1.6;Oracle Corporation
MySQL Connector/ODBC 5.3;5.3.4;Oracle Corporation
MySQL Documents 5.7;5.7.10;Oracle Corporation
MySQL Examples and Samples 5.7;5.7.10;Oracle Corporation
MySQL For Excel 1.3.5;1.3.5;Oracle
MySQL for Visual Studio 1.2.5;1.2.5;Oracle
MySQL Installer - Community;1.4.13.0;Oracle Corporation
MySQL Notifier 1.1.6;1.1.6;Oracle
MySQL Server 5.7;5.7.10;Oracle Corporation
Navision Hierarchy;1.0.0;IRIS
OPC Core Components Redistributable (x86) 105.1;3.00.10501;OPC Foundation
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x64) - ESN;10.0.50903;Microsoft Corporation
Prerequisites for SSDT;11.0.2100.60;Microsoft Corporation
PrimoPDF -- brought to you by Nitro PDF Software;5;Nitro PDF Software
PSPad editor;4.5.7.2450;Jan Fiala
Python 2.7 numpy-1.7.1 (64-bit);2.7;
Python 2.7 scipy-0.12.0 (64-bit);2.7;
Python 2.7.5 (64-bit);2.7.5150;Python Software Foundation
Python 3.5.1 (32-bit);3.5.1150.0;Python Software Foundation
Python 3.5.1 Launcher (32-bit);3.5.150.0;Python Software Foundation
R for Windows 3.1.0;3.1.0;R Core Team
Realtek High Definition Audio Driver;6.0.1.5987;Realtek Semiconductor Corp.
REAPER;;
REAPER (x64);;
Recuva;1.53;Piriform
Safelayer formSign;;
SafeSign;3.0.40;A.E.T. Europe B.V.
Scribus 1.4.6;1.4.6;The Scribus Team
Shared C Run-time for x64;10.0.0;McAfee
Snagit 11;11.4.3;TechSmith Corporation
Sonigen Modular version;;
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
SumatraPDF;2.4;Krzysztof Kowalczyk
TarifesPTT;1.0.0.20;ATLL
TarifesPTT;1.0.0.21;Microsoft
TeamViewer 12;12.0.77242;TeamViewer
UnderCoverXP 1.23;1.23;Wicked & Wild Inc.
Visual Studio 2010 Prerequisites - English;10.0.40219;Microsoft Corporation
Visual Studio Tools for the Office system 3.0 Runtime;3.0;Microsoft Corporation
VLC media player;2.2.1;VideoLAN
VMware vSphere Client 5.0;5.0.0.45571;VMware, Inc.
VMware vSphere Client 5.5;5.5.0.5274;VMware, Inc.
Voxengo PHA-979;2.4.1;Voxengo
Voxengo Voxformer;2.9;Voxengo
WCF RIA Services V1.0 SP2;4.1.61829.0;Microsoft Corporation
Windows Grep 2.3;2.3;
Windows Live Essentials;16.4.3528.0331;Microsoft Corporation
X Codec Pack;2.6.4;X Codec Pack team
