Name;Version;Vendor
Microsoft Office Project Professional 2003;11.0.8173.0;Microsoft Corporation
Microsoft Office Visio Professional 2003;11.0.8173.0;Microsoft Corporation
Microsoft Report Viewer Redistributable 2008 SP1;;Microsoft Corporation
Microsoft SQL Server 2008 R2;;Microsoft Corporation
Microsoft SQL Server 2008 R2 Native Client;10.50.1617.0;Microsoft Corporation
Microsoft SQL Server 2008 R2 Policies;10.50.1600.1;Microsoft Corporation
Microsoft SQL Server 2008 R2 Setup (English);10.50.1617.0;Microsoft Corporation
Microsoft SQL Server 2008 Setup Support Files;10.1.2731.0;Microsoft Corporation
Microsoft SQL Server Compact 3.5 SP2 ENU;3.5.8080.0;Microsoft Corporation
Microsoft SQL Server Compact 3.5 SP2 Query Tools ENU;3.5.8080.0;Microsoft Corporation
Microsoft SQL Server System CLR Types;10.50.1600.1;Microsoft Corporation
Microsoft User-Mode Driver Framework Feature Pack 1.0;1.0;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.56336;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.59193;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.61001;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x86);10.0.50903;Microsoft Corporation
Microsoft Visual Studio Tools for Applications 2.0 - ENU;9.0.35191;Microsoft Corporation
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
MSXML 6.0 Parser (KB933579);6.10.1200.0;Microsoft Corporation
Navision Hierarchy;1.0.0;IRIS
Nero 6 Enterprise Edition;;
Nero BurnRights (Ahead Software);;
Notepad++;6.7.3;Notepad++ Team
NVIDIA Drivers;;
Paquete de compatibilidad para 2007 Office system;12.0.6612.1000;Microsoft Corporation
Paquete de idioma de Microsoft .NET Framework 3.5 SP1 - esn;3.5;Microsoft Corporation
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x86) - ESN;10.0.50903;Microsoft Corporation
Paquete de proveedor base de servicios de cifrado para tarjetas inteligentes de Microsoft;;Microsoft Corporation
PowerDVD;7.0;Dell
Proveedor OLEDB de Microsoft SQL Server 2005 Analysis Services 9.0;9.00.3042.00;Microsoft Corporation
Reproductor de Windows Media 11;;
Symantec LiveState Recovery Advanced Server 6.0;6.02.0.13544;Symantec
System Requirements Lab;;
TeamViewer 4;;TeamViewer GmbH
Vinculador;1.0.0;Auding
Windows Genuine Advantage Validation Tool (KB892130);;Microsoft Corporation
Windows Internet Explorer 8;20090308.140743;Microsoft Corporation
Windows Media Format 11 runtime;;
Windows XP Service Pack 3;20080414.031514;Microsoft Corporation
WinZip;8.1  (4331);WinZip Computing, Inc.
XLSConverter;1.05;Richard Davies
XP Codec Pack;;
